p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
AMEX60DDU001035245.1	3.4019770607601e-20	-0.442502010469769	0	0.376	3.37101906950718e-15	AMEX60DDU001035245.1	AEC
SUGP2.6	3.46861555438818e-20	-0.354937530389853	0.892	0.913	3.43705115284325e-15	SUGP2.6	AEC
TMED7-TICAM2	4.49728080243754e-20	-0.360431814203429	0.796	0.793	4.45635554713536e-15	TMED7-TICAM2	AEC
EIF6	4.75914690559495e-20	-0.373108184119522	0.739	0.778	4.71583866875404e-15	EIF6	AEC
AMEX60DD301020561.2	4.96407589374755e-20	-0.504526896016552	0	0.373	4.91890280311445e-15	AMEX60DD301020561.2	AEC
AMEX60DD201054154.2	5.62202967531839e-20	-0.462985165907843	0.051	0.417	5.57086920527299e-15	AMEX60DD201054154.2	AEC
AMEX60DDU001025992.3	7.23185373212524e-20	-0.449886618179128	0	0.371	7.1660438631629e-15	AMEX60DDU001025992.3	AEC
AMEX60DD201014726.1	7.44917303307331e-20	0.342954380468052	0.962	0.634	7.38138555847234e-15	AMEX60DD201014726.1	AER
RAB11A.1	8.12633318038386e-20	-0.397853586142219	0.732	0.763	8.05238354844237e-15	RAB11A.1	AEC
ARPC4	8.20976208521384e-20	-0.295173908808056	0.873	0.865	8.1350532502384e-15	ARPC4	AEC
PHLDA2	8.24926943774687e-20	0.345263764805606	0.962	0.766	8.17420108586337e-15	PHLDA2	AER
H1-3	1.17059082500284e-19	0.350589917794595	0.987	0.782	1.15993844849531e-14	H1-3	AER
KERA	1.25196267495119e-19	0.367844223153192	0.904	0.496	1.24056981460914e-14	KERA	AER
PGAM1.1	1.71351036446389e-19	-0.446352291818966	0.102	0.449	1.69791742014727e-14	PGAM1.1	AEC
NMRK2	2.24008913037781e-19	0.327717642300239	0.854	0.453	2.21970431929137e-14	NMRK2	AER
AMEX60DDU001008237.1	4.22713286315348e-19	-0.424677260087078	0	0.36	4.18866595409878e-14	AMEX60DDU001008237.1	AEC
UQCC2	4.25713569800835e-19	0.279799538495109	0.739	0.305	4.21839576315647e-14	UQCC2	AER
TNFRSF1A	4.66115193645703e-19	-0.477502317662261	0.369	0.601	4.61873545383527e-14	TNFRSF1A	AEC
WEE2-AS1.1	4.80039334914812e-19	0.441373893560969	0.981	0.6	4.75670976967087e-14	WEE2-AS1.1	AER
THOP1	5.09435018975266e-19	0.320410625695002	0.828	0.402	5.04799160302591e-14	THOP1	AER
EIF5	5.67887860737003e-19	-0.340400959881313	0.79	0.809	5.62720081204296e-14	EIF5	AEC
ADH1B.2	6.68235446006114e-19	0.401002124179271	0.885	0.575	6.62154503447459e-14	ADH1B.2	AER
ATIC	7.09276055775218e-19	0.317774501947411	0.93	0.508	7.02821643667664e-14	ATIC	AER
IER3IP1	7.20137343352163e-19	0.310375769249186	0.873	0.423	7.13584093527658e-14	IER3IP1	AER
MAL2	7.38767097515841e-19	-0.460836739584414	0.038	0.393	7.32044316928447e-14	MAL2	AEC
HSD17B12.2	9.63613431925468e-19	-0.409646959100161	0	0.354	9.54844549694946e-14	HSD17B12.2	AEC
NSA2	1.1335296451531e-18	0.322467962252144	0.955	0.634	1.1232145253822e-13	NSA2	AER
MIF	1.15601545597941e-18	-0.41053386168493	0	0.353	1.14549571533e-13	MIF	AEC
SMNDC1	1.26599264937675e-18	-0.403348373464902	0	0.352	1.25447211626742e-13	SMNDC1	AEC
PCDHGA6	1.58667215645198e-18	-0.426745481531221	0.605	0.701	1.57223343982827e-13	PCDHGA6	AEC
KSR1	1.67396649977024e-18	-0.421196323034984	0.013	0.363	1.65873340462233e-13	KSR1	AEC
LMNA.1	1.93112535341013e-18	-0.264761006193697	0.962	0.93	1.91355211269409e-13	LMNA.1	AEC
AMEX60DD301025356.4	2.33901589321358e-18	0.314385075047447	0.777	0.371	2.31773084858533e-13	AMEX60DD301025356.4	AER
GLNC1	2.41367990142991e-18	-0.706479865645421	0.102	0.433	2.3917154143269e-13	GLNC1	AEC
LPO	2.48340291268901e-18	-0.487743510469336	0.006	0.355	2.46080394618354e-13	LPO	AEC
UQCRC1	2.60925088408392e-18	0.276166908481515	0.764	0.317	2.58550670103876e-13	UQCRC1	AER
MRPL51.1	2.85601617488217e-18	-0.365220649897026	0	0.347	2.83002642769074e-13	MRPL51.1	AEC
DHCR7	2.85601794056259e-18	-0.399884653906283	0	0.347	2.83002817730347e-13	DHCR7	AEC
EPRS1	3.35369295741245e-18	0.318143961575428	0.847	0.438	3.32317435149999e-13	EPRS1	AER
LOC109197015	3.41839064498855e-18	-0.408646877848559	0	0.346	3.38728329011915e-13	LOC109197015	AEC
PLS3	3.94430143431737e-18	-0.298252391710913	0.879	0.86	3.90840829126508e-13	PLS3	AEC
DUSP1	4.00975356968903e-18	0.338997339219763	0.994	0.83	3.97326481220486e-13	DUSP1	AER
PARPI-0022473	4.08993988386832e-18	-0.439531695163628	0	0.345	4.05272143092512e-13	PARPI-0022473	AEC
AMEX60DD102010501.3	4.48232958461141e-18	0.325522923163995	0.955	0.569	4.44154038539144e-13	AMEX60DD102010501.3	AER
RPL29	4.87877343840551e-18	0.282172686305917	0.771	0.364	4.83437660011602e-13	RPL29	AER
MRPS16	4.89156027837875e-18	-0.396283798820921	0	0.343	4.8470470798455e-13	MRPS16	AEC
DRG1	7.92807903285188e-18	0.292747228307444	0.822	0.385	7.85593351365293e-13	DRG1	AER
YAF2	9.45552071293823e-18	0.323036004978399	0.847	0.459	9.36947547445049e-13	YAF2	AER
LOC102473117	9.55175614434025e-18	-0.473162625040933	0.108	0.441	9.46483516342675e-13	LOC102473117	AEC
LOC115096830	9.66716393557217e-18	-0.462956920169464	0.134	0.456	9.57919274375846e-13	LOC115096830	AEC
IFITM5	1.07441175131966e-17	-0.419317760923126	0.548	0.669	1.06463460438265e-12	IFITM5	AEC
POSTN	1.23583687416335e-17	0.378875780255679	0.943	0.739	1.22459075860847e-12	POSTN	AER
DSP	1.64313163982059e-17	-0.280982912013823	0.987	0.971	1.62817914189822e-12	DSP	AEC
MMP3	1.7753582522246e-17	-0.59353083288822	0.013	0.348	1.75920249212936e-12	MMP3	AEC
LDLR	1.85728871999738e-17	0.284365973638633	0.854	0.381	1.84038739264541e-12	LDLR	AER
COLGALT1.1	1.9905378116475e-17	-0.414123447658092	0.038	0.371	1.97242391756151e-12	COLGALT1.1	AEC
MRPS18B	2.21668535100999e-17	0.322044562959623	0.885	0.487	2.19651351431579e-12	MRPS18B	AER
TXNRD1.3	2.46272870917154e-17	-0.492218944499139	0.611	0.749	2.44031787791808e-12	TXNRD1.3	AEC
MMP13.2	2.62860412782669e-17	-0.601521517680701	0	0.332	2.60468383026347e-12	MMP13.2	AEC
PARPI-0021354.1	3.13144486326441e-17	-0.407698191991134	0	0.331	3.1029487150087e-12	PARPI-0021354.1	AEC
PDCD4	3.27862160225405e-17	0.278870620659954	0.726	0.333	3.24878614567354e-12	PDCD4	AER
PTHLH	3.56643039512454e-17	-0.532130077803625	0.389	0.589	3.5339758785289e-12	PTHLH	AEC
LRTOMT.1	3.72909618806632e-17	-0.401128286216109	0	0.33	3.69516141275491e-12	LRTOMT.1	AEC
LOC108697778	4.19366865203519e-17	-0.391036500106729	0.605	0.69	4.15550626730167e-12	LOC108697778	AEC
VIT	4.98393502077031e-17	0.311066492989826	0.968	0.582	4.9385812120813e-12	VIT	AER
AMEX60DDU001003275.1	5.28250807550027e-17	-0.392068942065723	0	0.327	5.23443725201322e-12	AMEX60DDU001003275.1	AEC
AMEX60DDU001004707.10	5.76168378490339e-17	-0.382094050733105	0	0.327	5.70925246246077e-12	AMEX60DDU001004707.10	AEC
AMEX60DD301004259.8	5.89412554416005e-17	-0.308989619003665	0.803	0.818	5.84048900170819e-12	AMEX60DD301004259.8	AEC
RAC1.1	5.95182009383719e-17	-0.386140075209691	0.605	0.686	5.89765853098327e-12	RAC1.1	AEC
AMEX60DDU001027503.1	6.28374245354503e-17	-0.364346854557141	0	0.326	6.22656039721777e-12	AMEX60DDU001027503.1	AEC
SLC1A5	6.47135590565e-17	0.302278092590668	0.777	0.363	6.41246656690858e-12	SLC1A5	AER
LOC115482563	8.60217044104361e-17	-0.338806424442236	0.771	0.75	8.52389069003011e-12	LOC115482563	AEC
SPEN.26	9.04843575275557e-17	-0.305382870957686	0.86	0.86	8.96609498740549e-12	SPEN.26	AEC
EZR	9.69311975219436e-17	-0.425420959075575	0.49	0.641	9.60491236244939e-12	EZR	AEC
PRELID1	1.1011320147848e-16	0.267019106447276	0.879	0.398	1.09111171345026e-11	PRELID1	AER
GIPC1.2	1.150245154395e-16	-0.384353139633631	0	0.322	1.13977792349001e-11	GIPC1.2	AEC
RHOD	1.5119866639308e-16	-0.445721034123288	0.287	0.539	1.49822758528903e-11	RHOD	AEC
AMEX60DD201052318.6	1.75794467791325e-16	-0.42919749071929	0.478	0.613	1.74194738134424e-11	AMEX60DD201052318.6	AEC
XELAEV-18039998MG.5	2.04515797032549e-16	-0.421488155224104	0.127	0.434	2.02654703279552e-11	XELAEV-18039998MG.5	AEC
PLA2G4C.4	2.05672226215732e-16	-0.467835195504455	0.497	0.639	2.03800608957169e-11	PLA2G4C.4	AEC
ENDOU.1	2.30639203845332e-16	-0.438956106016973	0.465	0.645	2.2854038709034e-11	ENDOU.1	AEC
TUBA1B.1	2.68647882589958e-16	0.29089605033086	0.962	0.765	2.6620318685839e-11	TUBA1B.1	AER
AMEX60DD301041096.4	2.69837754207919e-16	-0.546771071549822	0.197	0.476	2.67382230644627e-11	AMEX60DD301041096.4	AEC
TMCO1.2	2.70729866074584e-16	-0.361127666293517	0	0.316	2.68266224293305e-11	TMCO1.2	AEC
HSP90AA1	3.30339559700935e-16	-0.481277530932026	0.051	0.364	3.27333469707656e-11	HSP90AA1	AEC
MOV10	3.39077203327638e-16	-0.454729548278034	0.057	0.375	3.35991600777357e-11	MOV10	AEC
D9C73-028047.1	3.80309752309287e-16	-0.380635892708039	0	0.313	3.76848933563272e-11	D9C73-028047.1	AEC
LOC340211.66	4.50510036304656e-16	-0.376123236545218	0	0.312	4.46410394974284e-11	LOC340211.66	AEC
AMEX60DDU001038822.1	4.50510083615224e-16	-0.368991868931225	0	0.312	4.46410441854326e-11	AMEX60DDU001038822.1	AEC
AMEX60DD201041103.3	4.88016592709079e-16	-0.558520440569136	0.038	0.35	4.83575641715427e-11	AMEX60DD201041103.3	AEC
TOE1	4.90263744209608e-16	-0.361050046322409	0	0.311	4.85802344137301e-11	TOE1	AEC
VAPB	6.13965968889263e-16	0.30784583137621	0.955	0.544	6.08378878572371e-11	VAPB	AER
ZFP36L1	6.35754242334724e-16	-0.421254657906234	0.637	0.695	6.29968878729478e-11	ZFP36L1	AEC
C1D.1	8.12771775235107e-16	-0.344214126563921	0	0.308	8.05375552080468e-11	C1D.1	AEC
NPEPL1	8.83941142131928e-16	-0.37252219049815	0	0.307	8.75897277738528e-11	NPEPL1	AEC
RBIS	1.13646732904752e-15	-0.339768384320589	0	0.305	1.12612547635318e-10	RBIS	AEC
HS2ST1.1	1.13646750579365e-15	-0.369726406158966	0	0.305	1.12612565149093e-10	HS2ST1.1	AEC
NUFIP2	1.28429214513098e-15	0.282364038432463	0.828	0.408	1.27260508661029e-10	NUFIP2	AER
AMEX60DD301010952.9	1.54669056539527e-15	-0.373980567361201	0.025	0.33	1.53261568125018e-10	AMEX60DD301010952.9	AEC
AMEX60DD301030445.12	1.64902732731298e-15	0.2777872501515	0.822	0.411	1.63402117863443e-10	AMEX60DD301030445.12	AER
XBP1	2.08467345110181e-15	0.291299427471847	0.841	0.435	2.06570292269678e-10	XBP1	AER
F11R	2.95179431717638e-15	-0.334177732704869	0.809	0.783	2.92493298889008e-10	F11R	AEC
DDX3X	3.10675133053101e-15	-0.347234179093954	0.745	0.724	3.07847989342318e-10	DDX3X	AEC
OTUD1.1	3.63333220755041e-15	-0.341271246452172	0	0.297	3.60026888446171e-10	OTUD1.1	AEC
ARL6IP1	4.05892843915299e-15	-0.459144209068846	0.618	0.719	4.02199219035669e-10	ARL6IP1	AEC
SF3B6	4.59529055173791e-15	-0.370718920213443	0.121	0.41	4.5534734077171e-10	SF3B6	AEC
AMEX60DD201027684.2	4.64558445700806e-15	0.360031759096021	0.885	0.555	4.60330963844929e-10	AMEX60DD201027684.2	AER
LRRN4CL	5.3505220578461e-15	0.342498488108729	0.885	0.547	5.3018323071197e-10	LRRN4CL	AER
C17ORF67	5.59505379210582e-15	-0.504743993256351	0.172	0.458	5.54413880259766e-10	C17ORF67	AEC
KLF2	6.27567949420101e-15	0.320075981771614	0.701	0.35	6.21857081080378e-10	KLF2	AER
LOC114569086.14	8.24719664484124e-15	-0.346598054425447	0	0.291	8.17214715537319e-10	LOC114569086.14	AEC
TGM2	9.33435617809166e-15	-0.413977599860853	0.146	0.432	9.24941353687103e-10	TGM2	AEC
AMEX60DDU001039884.2	9.70639314384315e-15	-0.335932888386107	0	0.29	9.61806496623418e-10	AMEX60DDU001039884.2	AEC
AMEX60DDU001020278.23	9.70639412041633e-15	-0.344810856441702	0	0.29	9.61806593392054e-10	AMEX60DDU001020278.23	AEC
KRT12.8	1.14198594756309e-14	-0.400009205114885	0	0.289	1.13159387544026e-09	KRT12.8	AEC
COX14.1	1.34312109935218e-14	-0.303598742770295	0	0.287	1.33089869734807e-09	COX14.1	AEC
ECM1	1.34847715546955e-14	-0.352811925247786	0.796	0.794	1.33620601335477e-09	ECM1	AEC
UPP1	1.35257225956682e-14	-0.378999687999374	0.045	0.336	1.34026385200476e-09	UPP1	AEC
AMEX60DD201044332.3	1.43013199765709e-14	-0.343244491618281	0.019	0.308	1.41711779647841e-09	AMEX60DD201044332.3	AEC
CYTB.3	1.45641990890761e-14	-0.321623361477985	0	0.287	1.44316648773655e-09	CYTB.3	AEC
ADSS1.2	1.45745445435173e-14	0.259133272049919	0.828	0.417	1.44419161881712e-09	ADSS1.2	AER
TMEM109	1.61553450559707e-14	-0.285995416792167	0.854	0.787	1.60083314159614e-09	TMEM109	AEC
NT5C1A.3	1.78727423195451e-14	-0.252689948121349	0.885	0.848	1.77101003644372e-09	NT5C1A.3	AEC
LOC115079342	1.85278445185527e-14	-0.45448684927144	0.057	0.346	1.83592411334339e-09	LOC115079342	AEC
COL5A2	2.36782696674101e-14	-0.253699606159141	0.968	0.936	2.34627974134367e-09	COL5A2	AEC
TNPO2	2.90594161230745e-14	-0.436935218864109	0.28	0.492	2.87949754363545e-09	TNPO2	AEC
FLNB	3.01459466716548e-14	-0.414349384487698	0.478	0.603	2.98716185569428e-09	FLNB	AEC
LOC115074012	4.02110602075451e-14	-0.32800505253624	0.745	0.736	3.98451395596565e-09	LOC115074012	AEC
PINLYP	5.08794660986226e-14	-0.402922727103001	0.306	0.508	5.04164629571251e-09	PINLYP	AEC
AMEX60DD301050168.4	5.26059685931468e-14	-0.471874554742677	0	0.277	5.21272542789492e-09	AMEX60DD301050168.4	AEC
MMP13.4	5.84663798679564e-14	-0.572123505587356	0.166	0.421	5.7934335811158e-09	MMP13.4	AEC
AMEX60DDU001010337.2	6.16732731065751e-14	-0.411849445573611	0	0.276	6.11120463213052e-09	AMEX60DDU001010337.2	AEC
AMEX60DD201052494.5	6.60602022105425e-14	-0.31070801777028	0.72	0.734	6.54590543704266e-09	AMEX60DD201052494.5	AEC
AMEX60DDU001020763.1	7.22793494526627e-14	-0.329535900124537	0	0.275	7.16216073726435e-09	AMEX60DDU001020763.1	AEC
AMEX60DDU001025046.1	7.82381702787661e-14	-0.312259444018559	0	0.274	7.75262029292293e-09	AMEX60DDU001025046.1	AEC
CD82	8.72851525509229e-14	-0.420086186770065	0.357	0.542	8.64908576627095e-09	CD82	AEC
AMEX60DD301050164.3	8.82344408886387e-14	-0.349538290850045	0.019	0.299	8.7431507476552e-09	AMEX60DD301050164.3	AEC
PNRC2	9.38336004381157e-14	0.266069523533547	0.981	0.767	9.29797146741288e-09	PNRC2	AER
COL3A1	9.56284113463575e-14	-0.627647197245831	0.51	0.634	9.47581928031056e-09	COL3A1	AEC
TSPAN13	1.12691041685294e-13	-0.399474391321001	0.395	0.559	1.11665553205957e-08	TSPAN13	AEC
FAM98A.2	1.59016242354928e-13	-0.308040388961225	0	0.269	1.57569194549498e-08	FAM98A.2	AEC
H2BC21	1.64662276309693e-13	-0.598931069607408	0.338	0.563	1.63163849595275e-08	H2BC21	AEC
AMEX60DD301017126.1	1.67285223840838e-13	-0.340704350978129	0.006	0.276	1.65762928303886e-08	AMEX60DD301017126.1	AEC
HYOU1	1.67764910827484e-13	-0.414870151856691	0.541	0.637	1.66238250138954e-08	HYOU1	AEC
DHTKD1	1.71983749012222e-13	-0.312972554862193	0	0.268	1.70418696896211e-08	DHTKD1	AEC
PRKAR1A.1	1.80527933826944e-13	0.265546547209818	0.943	0.679	1.78885129629118e-08	PRKAR1A.1	AER
ANXA4	1.84481972626751e-13	0.276102145352021	0.962	0.616	1.82803186675847e-08	ANXA4	AER
AMEX60DDU001025057.2	1.95236388454304e-13	-0.33542511163911	0.006	0.275	1.9345973731937e-08	AMEX60DDU001025057.2	AEC
AMEX60DD301008504.3	1.98692661965798e-13	-0.359855385171363	0.076	0.354	1.96884558741909e-08	AMEX60DD301008504.3	AEC
LOC115078152	2.01127851732011e-13	-0.317875933484533	0	0.267	1.9929758828125e-08	LOC115078152	AEC
MYO1B.1	2.0821612151688e-13	-0.39359261168467	0.376	0.551	2.06321354811076e-08	MYO1B.1	AEC
TK1	2.26010959049084e-13	-0.388809896335539	0.172	0.424	2.23954259321737e-08	TK1	AEC
DDX51	2.35133828463607e-13	-0.314499288135453	0	0.266	2.32994110624588e-08	DDX51	AEC
IQGAP1	2.56617978072726e-13	-0.340834697573347	0.656	0.688	2.54282754472264e-08	IQGAP1	AEC
LOC106706246.2	2.96372134347866e-13	-0.312669690794755	0.032	0.301	2.936751479253e-08	LOC106706246.2	AEC
AMEX60DDU001011665.1	2.97039028673047e-13	-0.324374817630994	0	0.264	2.94335973512123e-08	AMEX60DDU001011665.1	AEC
ACP1	3.05398373353734e-13	-0.282376682586902	0.783	0.741	3.02619248156215e-08	ACP1	AEC
AMEX60DDU001038927.1	3.46978412233994e-13	-0.321069200697214	0	0.263	3.43820908682664e-08	AMEX60DDU001038927.1	AEC
AMEX60DD301006524.8	3.60100241742918e-13	-0.278116491446651	0.006	0.273	3.56823329543057e-08	AMEX60DD301006524.8	AEC
AMEX60DDU001021206.1	4.05182213024851e-13	-0.313995452594961	0	0.262	4.01495054886325e-08	AMEX60DDU001021206.1	AEC
GPR84	4.05182367558845e-13	-0.307002415418644	0	0.262	4.0149520801406e-08	GPR84	AEC
PTPRF	4.09217762898986e-13	0.250242000448241	0.834	0.444	4.05493881256605e-08	PTPRF	AER
JAG1.1	4.12825463926637e-13	-0.426789490936995	0.28	0.5	4.09068752204905e-08	JAG1.1	AEC
UBL4A	4.61345988138588e-13	0.261236720238902	0.879	0.514	4.57147739646527e-08	UBL4A	AER
ZNF536	4.64796733209341e-13	-0.436208423111635	0.191	0.426	4.60567082937136e-08	ZNF536	AEC
SPEN.25	5.08209585610067e-13	-0.341290575498371	0.739	0.72	5.03584878381015e-08	SPEN.25	AEC
GNAS	5.10986083051563e-13	-0.308007229626141	0	0.26	5.06336109695794e-08	GNAS	AEC
SSUH2.3	5.10986107329731e-13	-0.28718680729763	0	0.26	5.06336133753031e-08	SSUH2.3	AEC
AMEX60DDU001009403.1	5.96219713586554e-13	-0.318524441659766	0	0.259	5.90794114192917e-08	AMEX60DDU001009403.1	AEC
SACS.2	5.96219713586554e-13	-0.328826524485107	0	0.259	5.90794114192917e-08	SACS.2	AEC
EIF3I	6.73156500599206e-13	0.257258589613942	0.917	0.592	6.67030776443754e-08	EIF3I	AER
H2BC12	7.29671342464741e-13	0.327998738342087	0.975	0.619	7.23031333248312e-08	H2BC12	AER
LOC114645960	8.22280546317934e-13	-0.336269023668959	0.006	0.264	8.14797793346441e-08	LOC114645960	AEC
MALL	8.48095797501901e-13	-0.389807174531643	0.032	0.295	8.40378125744634e-08	MALL	AEC
TMEM33	8.5127975052698e-13	-0.398275165955997	0.242	0.459	8.43533104797184e-08	TMEM33	AEC
ROHU-034809	8.75566187932075e-13	-0.338511423074504	0	0.256	8.67598535621893e-08	ROHU-034809	AEC
TAX1BP3	8.82822260323213e-13	-0.31902576492083	0.045	0.308	8.74788577754272e-08	TAX1BP3	AEC
CEBPG	9.54721125300816e-13	0.251157554413782	0.949	0.722	9.46033163060579e-08	CEBPG	AER
NUDT2.1	1.02046662423811e-12	-0.287794517787163	0	0.254	1.01118037795755e-07	NUDT2.1	AEC
AMEX60DDU001028060.1	1.18896796777931e-12	-0.282327865400125	0	0.253	1.17814835927252e-07	AMEX60DDU001028060.1	AEC
SMARCAD1	1.27823088722769e-12	0.25031255167509	0.873	0.471	1.26659898615392e-07	SMARCAD1	AER
SEC24C.2	1.38485171821591e-12	-0.287856719417793	0	0.252	1.37224956758015e-07	SEC24C.2	AEC
SPEN.5	1.38485191273011e-12	-0.299245334351843	0	0.252	1.37224976032427e-07	SPEN.5	AEC
EIF4E.1	1.43878502068512e-12	-0.319719472099177	0.599	0.65	1.42569207699689e-07	EIF4E.1	AEC
PTTG1.4	1.49440467718147e-12	-0.279116160203925	0	0.251	1.48080559461912e-07	PTTG1.4	AEC
C1QBP	1.53511886787849e-12	-0.366918296135205	0.389	0.538	1.5211492861808e-07	C1QBP	AEC
GNG5	1.54519160984163e-12	0.27932296597786	0.936	0.655	1.53113036619207e-07	GNG5	AER
TNFAIP8L2	1.73978140331897e-12	-0.287006519470261	0	0.25	1.72394939254876e-07	TNFAIP8L2	AEC
AMEX60DDU001038256.1	1.73978164686151e-12	-0.287801929837973	0	0.25	1.72394963387507e-07	AMEX60DDU001038256.1	AEC
LOC114595149.284	1.87696682786566e-12	-0.300586229035682	0	0.25	1.85988642973208e-07	LOC114595149.284	AEC
CD44.2	2.02480932197251e-12	-0.317972138463576	0	0.249	2.00638355714256e-07	CD44.2	AEC
AVD	2.07970802492525e-12	-0.477658137163846	0.038	0.296	2.06078268189843e-07	AVD	AEC
LOC109196021	2.16447331656937e-12	-0.274322437082237	0.764	0.77	2.14477660938859e-07	LOC109196021	AEC
EIF2S1.1	2.18274366031731e-12	0.251360127688943	0.892	0.483	2.16288069300842e-07	EIF2S1.1	AER
U2AF1.1	2.29321843516194e-12	-0.341612256553164	0.567	0.631	2.27235014740197e-07	U2AF1.1	AEC
AMEX60DDU001031804.1	2.35578861943234e-12	-0.288395992646569	0	0.248	2.33435094299551e-07	AMEX60DDU001031804.1	AEC
LRG1	2.47140494585776e-12	-0.39206830581537	0.223	0.44	2.44891516085046e-07	LRG1	AEC
AMEX60DDU001029771.1	2.54074700749945e-12	-0.317688034845071	0	0.247	2.51762620973121e-07	AMEX60DDU001029771.1	AEC
ASS1.1	2.73792487397655e-12	-0.416044681915333	0.567	0.615	2.71300975762337e-07	ASS1.1	AEC
MRPL55	2.74001045698195e-12	-0.283764616134565	0	0.247	2.71507636182342e-07	MRPL55	AEC
KIAA1702	2.82028458158196e-12	-0.309021389190036	0.726	0.733	2.79461999188957e-07	KIAA1702	AEC
TFAP2C	2.8720966613824e-12	-0.327033753687615	0.586	0.649	2.84596058176382e-07	TFAP2C	AEC
AMEX60DD301023951.9	3.23721771256562e-12	-0.325920112671043	0.611	0.639	3.20775903138127e-07	AMEX60DD301023951.9	AEC
AMEX60DD301029362.3	3.86245709135507e-12	-0.38874847183509	0.42	0.577	3.82730873182374e-07	AMEX60DD301029362.3	AEC
TNFAIP2	4.18482999337294e-12	-0.404245838724616	0.306	0.499	4.14674804043324e-07	TNFAIP2	AEC
LOC116219103.53	4.40376031907527e-12	-0.283109712597783	0.006	0.254	4.36368610017168e-07	LOC116219103.53	AEC
MYOF.1	4.40622884354212e-12	-0.302363832756536	0.752	0.713	4.36613216106589e-07	MYOF.1	AEC
SERPINB6	4.97492278715084e-12	-0.259926676881863	0.815	0.749	4.92965098978777e-07	SERPINB6	AEC
FXYD6	5.27062246723059e-12	-0.34194831145551	0.108	0.353	5.22265980277879e-07	FXYD6	AEC
AMEX60DDU001027504.1	5.80489512061685e-12	-0.320348818758021	0	0.241	5.75207057501923e-07	AMEX60DDU001027504.1	AEC
CNPPD1	5.80489538666148e-12	-0.274490419573022	0	0.241	5.75207083864286e-07	CNPPD1	AEC
LOC115815316.18	6.25479338178597e-12	-0.302164407775145	0	0.24	6.19787476201172e-07	LOC115815316.18	AEC
ZNF706.1	6.65209295713794e-12	-0.354503406538468	0.459	0.556	6.59155891122799e-07	ZNF706.1	AEC
PRPF38A	6.73903844948869e-12	-0.274656543886095	0	0.239	6.67771319959834e-07	PRPF38A	AEC
UCK2	8.42464831941909e-12	-0.272270035151906	0	0.238	8.34798401971238e-07	UCK2	AEC
ADAM28.3	8.51931860439739e-12	-0.318626600614209	0.713	0.706	8.44179280509737e-07	ADAM28.3	AEC
ADAM10	9.66423884584617e-12	-0.336825431770244	0.701	0.68	9.57629427234897e-07	ADAM10	AEC
UPF2.3	9.77283348469881e-12	-0.270238436477975	0	0.236	9.68390069998805e-07	UPF2.3	AEC
LOC112547415.36	9.77283526234285e-12	-0.282954957300892	0	0.236	9.68390246145553e-07	LOC112547415.36	AEC
PDIA4	9.87034172415033e-12	-0.31877419198483	0.796	0.767	9.78052161446056e-07	PDIA4	AEC
SLC25A12	1.01171336457501e-11	-0.343557973003399	0.127	0.366	1.00250677295738e-06	SLC25A12	AEC
LOC115480960	1.32433361162219e-11	-0.568083322365848	0.427	0.588	1.31228217575643e-06	LOC115480960	AEC
NPTN	1.44900090089204e-11	-0.365074762110087	0.529	0.589	1.43581499269392e-06	NPTN	AEC
LOC115074559.1	1.71420582953863e-11	-0.42025556011353	0.223	0.482	1.69860655648982e-06	LOC115074559.1	AEC
JAG2	1.73954746055681e-11	-0.349880144622197	0.701	0.687	1.72371757866574e-06	JAG2	AEC
TMEM269	1.75315531768482e-11	-0.312327274631603	0.032	0.27	1.73720160429389e-06	TMEM269	AEC
G0S2	1.78727839721562e-11	0.293143463806422	0.745	0.421	1.77101416380096e-06	G0S2	AER
AMEX60DD201036484.2	1.80055015878511e-11	-0.327528713288101	0.051	0.293	1.78416515234017e-06	AMEX60DD201036484.2	AEC
SYPL1	1.84643153421441e-11	-0.3435594274098	0.618	0.645	1.82962900725305e-06	SYPL1	AEC
SMYD3.2	2.04348680011987e-11	-0.278027568842998	0	0.23	2.02489107023878e-06	SMYD3.2	AEC
AMEX60DDU001005059.1	2.04348689201726e-11	-0.272566609151771	0	0.23	2.02489116129991e-06	AMEX60DDU001005059.1	AEC
FAM102A	2.10894634620824e-11	-0.273013326757059	0.006	0.242	2.08975493445775e-06	FAM102A	AEC
LOC115469493	2.53920852583089e-11	-0.332281055196197	0.439	0.559	2.51610172824583e-06	LOC115469493	AEC
CLIC3	2.88701214250073e-11	-0.344335561464186	0.159	0.394	2.86074033200398e-06	CLIC3	AEC
KLF5.1	3.6291142102012e-11	-0.40672137506881	0.376	0.517	3.59608927088836e-06	KLF5.1	AEC
PDZRN3.3	3.66955709247559e-11	-0.357132144498385	0.166	0.379	3.63616412293406e-06	PDZRN3.3	AEC
GNG12	3.72330129470204e-11	-0.263199562133948	0.726	0.675	3.68941925292026e-06	GNG12	AEC
HK2	4.46237859059809e-11	-0.383663153454218	0.223	0.423	4.42177094542365e-06	HK2	AEC
RAB6A	4.84259236356345e-11	-0.328728068753003	0.516	0.602	4.79852477305502e-06	RAB6A	AEC
HSPA13	4.90293202611324e-11	-0.277630898329472	0	0.223	4.85831534467561e-06	HSPA13	AEC
UGDH	4.9203263519525e-11	-0.390268125921902	0.389	0.509	4.87555138214973e-06	UGDH	AEC
